tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,outlet,handle,sentiment,sentiment_label
1885296976427946030,Fri Jan 31 12:00:00 +0000 2025,"El Gobierno de Madrid advierte al delegado en una carta oficial: o deja de ""insultar"" a Ayuso o romperá las relaciones institucionales

https://t.co/bBEsHCZ4qg",1104,326,501,58292,159,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885293852400976326,Fri Jan 31 11:47:36 +0000 2025,Detenidos dos agentes de la Guardia Civil de Ceuta en una operación contra el narcotráfico https://t.co/1Wa7LdFRJl,72,17,5,17043,114,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885292192362881151,Fri Jan 31 11:41:00 +0000 2025,"Los tuaregs que liberaron al español secuestrado en África:  ""Logramos salvarle sin un rasguño y sin pagar rescate... Ahora nos sirve para que descubran nuestra masacre"" https://t.co/KH3rMTqYpx",33,15,0,11477,193,0,0,1,elmundoes,El Mundo,elmundoes,-0.802,negative
1885288538331082934,Fri Jan 31 11:26:29 +0000 2025,"#ÚltimaHora 🔴 El Real Madrid se enfrentará al Manchester City en el playoff de la Champions

https://t.co/ata1ZU9mOq",48,8,6,35321,116,1,0,1,elmundoes,El Mundo,elmundoes,0.5267,positive
1885286977840291909,Fri Jan 31 11:20:17 +0000 2025,#últimaHora 🔴 Hamas anuncia los nombres de los tres rehenes que tiene previsto liberar mañana https://t.co/Tis2Ib4KUX,9,5,2,10774,117,1,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885286907602755909,Fri Jan 31 11:20:00 +0000 2025,"La paranoia del 'Rambo' de Ciudad Lineal: llama a la Policía porque cree que hay un intruso en su casa... y le hallan 50 armas, droga y juguetes sexuales https://t.co/aKOUvmwIvj",29,7,6,22059,177,0,0,1,elmundoes,El Mundo,elmundoes,-0.25,negative
1885282629840494875,Fri Jan 31 11:03:00 +0000 2025,Seis hombres que trucaron las ruletas para no perder se enfrentan a 54 años de cárcel al causar 40.000 euros en pérdidas a una casa de apuestas https://t.co/XBh3M1ECwz,48,7,12,24417,167,0,0,1,elmundoes,El Mundo,elmundoes,-0.296,negative
1885280218564235357,Fri Jan 31 10:53:25 +0000 2025,"#últimaHora 🔴 Giro de Sánchez en Defensa: envía una carta a Calviño junto a otros 18 líderes europeos para que el BEI eleve la inversión militar

https://t.co/fp9swkqj1A",74,26,22,35729,169,1,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1885279356341133703,Fri Jan 31 10:50:00 +0000 2025,"Aplazado el polémico desahucio de Casa Orsola en Barcelona ""ante la imposibilidad de llevarlo a cabo en condiciones de seguridad"" https://t.co/MgG6bQfh65",13,7,0,9173,153,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895620702809559171,Fri Feb 28 23:42:49 +0000 2025,"Acciona gana un 22% menos, pero dispara a máximos históricos sus ingresos gracias al 'boom' de la vivienda y el despegue de su negocio eólico https://t.co/KzzwApgLEi",4,2,0,14128,165,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895597700697178157,Fri Feb 28 22:11:25 +0000 2025,"#Editorial 📰 Trump sella ante Zelenski su indecente quiebra moral

https://t.co/q5jLbi63I5",490,144,163,57845,90,1,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895597348488953879,Fri Feb 28 22:10:01 +0000 2025,"📰 Portada de EL MUNDO del sábado 1 de marzo

Ya disponible en Orbyt y en la edición digital con la mejor información https://t.co/VTUTvnxcDs",62,44,7,24768,140,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895586004133699894,Fri Feb 28 21:24:56 +0000 2025,"La Audiencia Nacional prorroga el 'caso Koldo' ante la cantidad de material aún por analizar y la posibilidad de ""nuevas imputaciones"" https://t.co/MQrEOVMzcB",266,136,4,19446,158,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895583029218910504,Fri Feb 28 21:13:07 +0000 2025,"Hackman y su mujer podían llevar hasta ""dos semanas muertos"" cuando los encontraron

https://t.co/dc5eQRBqsH",3,6,0,17359,108,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895580307908411814,Fri Feb 28 21:02:18 +0000 2025,Karla Sofía Gascón reaparece en los premios César del cine francés https://t.co/XnUluOhtfz,27,2,6,22633,90,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895579982069473690,Fri Feb 28 21:01:00 +0000 2025,Tres detenidos por la muerte a tiros de un hombre en Olesa de Montserrat en el undécimo crimen de este año https://t.co/ImjHQf2Qby,18,12,4,17603,130,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895576069127684503,Fri Feb 28 20:45:27 +0000 2025,"El excirujano francés acusado de violar a 299 pacientes, casi todos menores confiesa que abusó sexualmente de su nieta https://t.co/IIsyduIpBj",27,28,8,21467,142,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895572875131633804,Fri Feb 28 20:32:46 +0000 2025,"El PP, tras la declaración de Jéssica, ex pareja de Ábalos: ""Esto de que el socialismo contrate gente, se le pague un sueldo público y no vaya a trabajar parece una costumbre"" https://t.co/ZskGtpDdcx",681,267,61,21854,199,0,0,1,elmundoes,El Mundo,elmundoes,-0.296,negative
1895569963059929287,Fri Feb 28 20:21:11 +0000 2025,El éxito infinito de Bruno Mars sin sacar disco desde hace nueve años: supera los 150 millones de oyentes mensuales en Spotify https://t.co/4orSCM7fBv,119,14,2,28364,150,0,0,1,elmundoes,El Mundo,elmundoes,-0.5574,negative
1895566907048419575,Fri Feb 28 20:09:03 +0000 2025,"Así ha sido la conversación entre Trump y Zelenski en el Despacho Oval

https://t.co/0vLnkHvdTK",30,6,15,18955,95,0,0,1,elmundoes,El Mundo,elmundoes,0.34,positive
1895564812689739985,Fri Feb 28 20:00:43 +0000 2025,"J.D. Vance se tira a la yugular de Zelenski

✍️ Gina Montaner https://t.co/spSqprjwyu",59,11,46,24089,85,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895564386149789913,Fri Feb 28 19:59:02 +0000 2025,"Reacciones al choque Trump-Zelenski: del ""debemos respetar a los que luchan desde el principio"" de Macron al ""España está contigo"" de Sánchez https://t.co/gVCKpU16LT",31,8,14,14353,165,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895558718961394147,Fri Feb 28 19:36:31 +0000 2025,Cada 15 minutos muere un dependiente en lista de espera en España: ya hay 270.000 esperando atención que no llega https://t.co/FwQs3rD4VR,246,196,38,27580,137,0,0,1,elmundoes,El Mundo,elmundoes,-0.296,negative
1895556158863147041,Fri Feb 28 19:26:20 +0000 2025,"El PSOE pide en la Comisión Constitucional la dimisión de Feijóo por encubrir a Mazón con ""desvergüenza"" y aventura que se verá ante un juez https://t.co/KLgJcB36Fs",23,9,62,17620,164,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895553496755081563,Fri Feb 28 19:15:45 +0000 2025,Duros enfrentamientos entre manifestantes y la policía frente al Parlamento de Atenas https://t.co/UZ1OjFbE0r,16,12,1,17336,109,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895551161597374816,Fri Feb 28 19:06:29 +0000 2025,Denunciada una escolta de Salvador Illa por robar en una tienda de ropa de paseo de Gràcia de Barcelona https://t.co/CFo1pjpOes,215,128,67,26047,127,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895549777716396092,Fri Feb 28 19:00:59 +0000 2025,"Trump y Zelenski acaban a gritos en el Despacho Oval ante las cámaras: ""Estás jugando con la Tercera Guerra Mundial"" https://t.co/ef6UD5O8yF",2309,457,237,725688,140,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895547154875265178,Fri Feb 28 18:50:33 +0000 2025,"La reivindicación de Manu Sánchez, tratado de un cáncer, tras recibir la Medalla de Andalucía: ""Ni Pamplona ni Houston; la sanidad pública me ha salvado la vida"" https://t.co/Uquq0rsmof",38,6,4,13973,185,0,0,1,elmundoes,El Mundo,elmundoes,0.34,positive
1895544243638124596,Fri Feb 28 18:38:59 +0000 2025,"#ÚltimaHora  🔴 El papa sufre un ""repentino"" empeoramiento respiratorio tras una crisis de broncospasmo https://t.co/hWmOynsl1Z",179,63,30,99483,126,1,0,1,elmundoes,El Mundo,elmundoes,-0.6249,negative
1895543924850147345,Fri Feb 28 18:37:43 +0000 2025,"Todo lo que se sabe de la muerte de Gene Hackman y su mujer: ¿por qué las autoridades lo consideran sospechoso?, ¿cuándo fueron vistos por última vez? https://t.co/1HxXP1Bm0M",8,5,1,10946,174,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
1895540379941802336,Fri Feb 28 18:23:38 +0000 2025,"La bronca por la 'superquita' opaca el 45 aniversario del referéndum de autonomía de Andalucía y Montero tacha de ""pataleta infantil"" la respuesta del PP https://t.co/vqYicNPApZ",6,3,1,11318,177,0,0,1,elmundoes,El Mundo,elmundoes,0.0,neutral
