tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,period,query,sentiment,sentiment_label
1895599029444317588,Fri Feb 28 22:16:41 +0000 2025,"@hp_ayan Dudo que el Gobierno de España reaccionase a la invasión mandando a morir a alguien por Ceuta y Melilla, la verdad.",1,0,0,51,124,0,1,0,Al_bereda,baseline_feb,gobierno España,0.0,neutral
1895598720613564746,Fri Feb 28 22:15:28 +0000 2025,@jaimeberenguer Como si España estuviera muy bien!! El gobierno que tienen da vergüenza.,1,0,0,11,88,0,1,0,MonagasSab45496,baseline_feb,gobierno España,0.0,neutral
1895598604532007236,Fri Feb 28 22:15:00 +0000 2025,"►El Gobierno retrasa hasta marzo los datos de ventas de armas en 2023 con la sombra de los envíos a Israel
►Elma Saiz: España se desmarca de los socios europeos y no vetará las peticiones de asilo de ningún país
https://t.co/cORJTAAfO4 https://t.co/IqzgioERK3",0,0,0,144,259,0,0,2,caval100,baseline_feb,gobierno España,-0.296,negative
1895598439821689305,Fri Feb 28 22:14:21 +0000 2025,"@PabloGarciaB @Laura_cruzd Y entonces en España, ¿el gobierno republicano tendría que haber capitulado frente a Franco?",1,0,1,35,119,0,2,0,alonsay,baseline_feb,gobierno España,0.0,neutral
1895598136309268624,Fri Feb 28 22:13:08 +0000 2025,Apoyo del gobierno de España a Ucrania,0,0,0,26,38,0,0,0,vvalencias,baseline_feb,gobierno España,0.0,neutral
1895597371024949420,Fri Feb 28 22:10:06 +0000 2025,"No sé, el día del Sporting, del Burgos…, el día de los fuegos de Santiago…  hay muchos ejemplos como para no sostener los argumentos de la Delegación del Gobierno  de España en Cantabria",26,4,2,1948,186,0,0,0,puentejorau,baseline_feb,gobierno España,-0.5267,negative
1895596343688855618,Fri Feb 28 22:06:01 +0000 2025,"Con mucho respeto , consideración y cariño, extendemos nuestros saludos por el día de su onomástico 🎉🍰🎂a Don Pedro Sánchez ; presidente actual del gobierno de España 🇪🇸 , deseándole un día grato al lado de sus familiares , amigos y compañeros . @sanchezcastejon @PSOE @psoe_m https://t.co/fP6rLpWl8Q",1,0,0,32,299,0,3,1,SolidariosABC,baseline_feb,gobierno España,0.4019,positive
1895596120270913593,Fri Feb 28 22:05:08 +0000 2025,"El presidente del Gobierno ha mostrado su apoyo a Ucrania tras la discusión entre Trump y Zelenski durante la reunión entre los dos mandatarios hoy en Washington. “Ucrania, España está contigo”, ha publicado en su cuenta de X en un mensaje en español, inglés y ucraniano.🤦🏻‍♂️",0,0,0,84,276,0,0,0,NeriCosta2,baseline_feb,gobierno España,0.5859,positive
1895596081565810967,Fri Feb 28 22:04:58 +0000 2025,"Trump, Zelenski, Putin Y ... El Gran Ganador De La Jornada: 

Mientras continúa la especulación sobre el posible fin de un acuerdo entre los Estados Unidos y Ucrania, varios países de Europa comunican su apoyo a Zelenski a través de las redes sociales. 

- Francia, España,",0,0,0,47,273,0,0,0,PoliticaGL,baseline_feb,gobierno España,0.0,neutral
1895596075932897628,Fri Feb 28 22:04:57 +0000 2025,"En España, el Gobierno de Illa implementará la «educación sexual integral» como materia curricular desde los tres años.
Enseñarán el uso del preservativo a los niños en primaria. https://t.co/gdoekElck0",0,0,0,18,202,0,0,1,hans270592,baseline_feb,gobierno España,0.0,neutral
1895595747242098767,Fri Feb 28 22:03:39 +0000 2025,".El 'ladrillazo' de la ONG d  #JoséLuisÁbalos en #Perú: 39 obras públicas de construcciones 
Listado de las obras que ha llevado a cabo #Fiadelso en Perú con 2,3 millones con dinero procedente del gobierno d #España
👇
https://t.co/PrLvXgLg82",0,0,0,15,241,4,0,1,makaralu,baseline_feb,gobierno España,0.34,positive
1895594374832288221,Fri Feb 28 21:58:12 +0000 2025,@Voltrega_ @salvadorilla @LaVanguardia No es President de res es el Delegado del Gobierno de España a Catalunya.,0,0,0,18,112,0,3,0,OriolAbello,baseline_feb,gobierno España,-0.296,negative
1895593563859366042,Fri Feb 28 21:54:58 +0000 2025,"LA PRESIRVIENTA JUDÍA DE ORIGEN LITUANO CLAUDIA SHEINBAUM @Claudiashein SIGUE CON SUS MAMDAS DE EXIGIR UN PERDÓN A ESPAÑA POR LA CONQUISTA, CONTINUANDO Y PERPETUANDO EL GOBIERNO DEL ANCIANO CORRUPTO Y ASESINO DEL CACAS AMLO OBRADOR. POR ESO MÉXICO SIGUE Y SEGUIRÁ HUNDIDO EN LA 💩",0,0,0,32,279,0,1,0,VictorSuarezH,baseline_feb,gobierno España,0.0,neutral
1895593547967185385,Fri Feb 28 21:54:54 +0000 2025,"#28Feb | El presidente del gobierno español, Pedro Sánchez, y el canciller de ese país, José Manuel Albares, reiteraron su apoyo al gobierno ucraniano tras la discusión que sostuvo el presidente de Ucrania, Volodímir Zelenski, con JD Vance, vicepresidente de EE UU, y con su https://t.co/a01IKcGAUo",1,0,0,411,298,1,0,1,eldiario,baseline_feb,gobierno España,0.0,neutral
1895593323609677833,Fri Feb 28 21:54:01 +0000 2025,"@jmalbares @andrii_sybiha No, di que el gobierno de España está con Ucrania pero no hables por todos los Españoles.",0,0,0,15,115,0,2,0,Yo55200105,baseline_feb,gobierno España,-0.296,negative
1895592922424492216,Fri Feb 28 21:52:25 +0000 2025,"@jmalbares @andrii_sybiha España esta siempre por gestionar la paz. Esa es la misión que cualquier gobierno debe transmitir y ejecutar.
Dejate de gilipolleces porque memo eres un rato.",0,0,0,6,184,0,2,0,bestSamuray,baseline_feb,gobierno España,0.0,neutral
1895591117686784418,Fri Feb 28 21:45:15 +0000 2025,"Si hubiera un Gobierno(y un pueblo) como es debido, esto no pasaría y los okupas estarían ya desterrados o a buen recaudo.

Este es el pueblo de España sometido por okupas en el que la Policía no se atreve a entrar https://t.co/UCLL9SJiZK",0,0,0,7,238,0,0,1,constan01,baseline_feb,gobierno España,-0.5267,negative
1895590703981609104,Fri Feb 28 21:43:36 +0000 2025,@HugoAO @pokecore10 @mac310194 @AlexDCine @wallstwolverine El gobierno ucraniano tiene una legion internacional para la defensa de ucrania a la que se pueden unir contactando a la embajada ucraniana en España. Por lo que sea ni los rojos ni lo liberalios peperos que tanto piden guerra se alistan.,0,0,1,34,297,0,5,0,Cazonahum,baseline_feb,gobierno España,0.0,neutral
1895590456790303120,Fri Feb 28 21:42:37 +0000 2025,@NachoRgz @Claudiashein No mamen!! Siguen con lo mismo?... U. Gobierno resentido por lo que nadie les pide que hagan... O dime Nachorn ¿Cuántos pueblos originarios están pidiendo el perdón se España?,0,0,0,2,199,0,2,0,VeniVidi_Bici,baseline_feb,gobierno España,-0.4843,negative
1895590313517109285,Fri Feb 28 21:42:03 +0000 2025,@PedroFdezGob El gobierno de España se desacredita solo con sus políticas miserables.,2,1,0,29,85,0,1,0,Rafael_Lora_,baseline_feb,gobierno España,0.0,neutral
1895590265592955361,Fri Feb 28 21:41:52 +0000 2025,"Vox, la quinta columna de Donald Trump en España, es la muleta del PP allá donde los necesitan. Tenerlos en el gobierno sería tener dentro a los enemigos de España y la UE. #Ucrania #Zelensky https://t.co/1zOMFY7ywT",0,0,0,218,215,2,0,1,CarlBenite,baseline_feb,gobierno España,0.0,neutral
1895590194604360074,Fri Feb 28 21:41:35 +0000 2025,"@Mtelladof @Gabrielsanz64 @voz_populi Sánchez y los españoles necesitaban un gobierno de España con personas formadas y competentes.
Que equipo tiene Feijoó?   Sólo buleros, insultadores profesionales y corruptos..!!!  Que equipo de gobierno puede presentar Feijoó.?? .. todos los que conocemos son ineptos y corruptos",0,0,0,6,318,0,3,0,carlosQuilm,baseline_feb,gobierno España,0.0,neutral
1895589928752595391,Fri Feb 28 21:40:32 +0000 2025,@NoaGresiva El gobierno de España y lo ha hecho antes.,0,0,0,5,54,0,1,0,Desylusionado,baseline_feb,gobierno España,0.34,positive
1895589784351097187,Fri Feb 28 21:39:57 +0000 2025,"@sanchezcastejon A ver, sopla pollas…. A mi no me incluyas en tus mierdas, si que tú o que tu gobierno de mierda está con el de Ukrania, pero no digas España. Subnormal!!",0,0,0,10,170,0,1,0,Platea232,baseline_feb,gobierno España,-0.6103,negative
1895589721482629202,Fri Feb 28 21:39:42 +0000 2025,"contenido y no hayan golpeado a este despreciable individuo.""

🇪🇸 🇺🇦 ""Ucrania, España está contigo"", - Pedro Sánchez, Presidente del Gobierno de España.",0,0,0,7,152,0,0,0,caminante49,baseline_feb,gobierno España,-0.296,negative
1895589693057876133,Fri Feb 28 21:39:35 +0000 2025,"@PacoCuenca @granadapsoe @psoedeandalucia @ManuBonachela @jacobocalvo @IgnacioHenares @mangelesprieto @montimar66 @PsoeGranada ¿Pero, CONDONAR es lo mismo que VOLATILIZAR?
Si es así y esa deuda no pasa al GOBIERNO de ESPAÑA. ‼️MAGNIFICO‼️
Aunque, mucho nos tememos qué habrá que pagarla igualmente y la APISONADORA FISCALIZADORA del Gobierno, nos seguirá friendo a IMPUESTOS. Por tanto, de qué habláis❓",0,0,1,29,402,0,9,0,soy_Kino,baseline_feb,gobierno España,-0.296,negative
1895588749607883140,Fri Feb 28 21:35:50 +0000 2025,@benjalh1971 Ministra del Gobierno de España. No hay más palabras,0,0,0,,65,0,1,0,RobertoRuben23,baseline_feb,gobierno España,-0.296,negative
1895588176623993286,Fri Feb 28 21:33:34 +0000 2025,"@canedojose @liusivaya Por qué no le pides a tu gobierno que apoye a Ucrania y cierre hospitales, colegios, despida toda la administración y mandé todo el dinero de España para la guerra de Ucrania. Te sentirías mejor que te aumenten los impuestos para ayudar a Ucrania?",0,0,0,31,270,0,2,0,Guiller05265405,baseline_feb,gobierno España,-0.296,negative
1895587899825143895,Fri Feb 28 21:32:28 +0000 2025,#28Febrero Algo muy grave está ocurriendo. He visto a Feijoo ponerse del lado de Europa y del Gobierno de España. Los nazis están a la vuelta de la esquina y tienen el mejor ejercito. #StopFascismo,0,1,0,8,197,2,0,0,joseavella15572,baseline_feb,gobierno España,-0.3818,negative
1895587428355952739,Fri Feb 28 21:30:35 +0000 2025,@europapress 🦁 España No él gobierno si que te crees una dictadura,0,0,0,1,66,0,1,0,Lanciaum1,baseline_feb,gobierno España,-0.296,negative
1895587365151973579,Fri Feb 28 21:30:20 +0000 2025,"Camarero: “Los mensajes de la Aemet ratifican que las agencias del gobierno de España no alertaron del desbordamiento del Poyo”

https://t.co/BftoJtIU7h",0,0,0,25,152,0,0,1,MaestratTV,baseline_feb,gobierno España,-0.296,negative
1895587349167542443,Fri Feb 28 21:30:17 +0000 2025,"@RollingCarol @OperadorNuclear Siempre he pensado que es una pena que no tengamos al frente del gobierno de España, a una  política como Meloni.",1,0,0,52,144,0,2,0,LuisGarciaAlv15,baseline_feb,gobierno España,-0.296,negative
1895587322567278799,Fri Feb 28 21:30:10 +0000 2025,"@alfonsopmedina Del gobierno de España, porque abalos, cuando lo hacía estaba en el gobierno, así que es un caso del gobierno",0,0,0,6,125,0,1,0,lacarpinterog,baseline_feb,gobierno España,0.0,neutral
1895587264006365400,Fri Feb 28 21:29:56 +0000 2025,"Sinceramente, me parece basado Trump. Y lo peor es una UE y un Gobierno de España que creen que su mayor problema es Ucrania con la que tenemos ya aquí 😇",1,0,1,380,153,0,0,0,ivykun96,baseline_feb,gobierno España,0.4588,positive
1895586982803488828,Fri Feb 28 21:28:49 +0000 2025,"@juandillon @larazon_es Volvemos Juan... Milei,trumph...y Pedro Sánchez. Francamente,no sé qué hace el presidente del gobierno de España en ese cóctel. Alguna vez nos lo explicarás. O yo no me entero, claro, puede ser...",0,0,0,27,220,0,2,0,juan_mellana,baseline_feb,gobierno España,-0.296,negative
1895586626405089487,Fri Feb 28 21:27:24 +0000 2025,"@sanchezcastejon Espana si. 
El gobierno de España formado con comunistas y apoyado por socios de Putin, nunca lo ha estado.
A mi no me vendes la moto. 
@cayetanaAT @ignaciadepano @benedictosolson",0,0,0,231,196,0,4,0,pablomarioargen,baseline_feb,gobierno España,0.0516,positive
1895586371651178928,Fri Feb 28 21:26:23 +0000 2025,"🔴ES FIN DE SEMANA LARGO Y SANTI LO SABE: PRESIDENTE VIAJA A URUGUAY HASTA EL LUNES PARA TRASPASO DE MANDO

◾El presidente @SantiPenap viaja hoy con destino a Montevideo, Uruguay, para asistir mañana a la ceremonia de investidura del nuevo jefe de Estado uruguayo, Yamandú Orsi. https://t.co/dFeQKq00l9",49,39,24,4511,301,0,1,1,CuartoPoder_Py,baseline_feb,gobierno España,0.0,neutral
1895586289468256637,Fri Feb 28 21:26:04 +0000 2025,"Gracias a Pedro Sánchez y su Gobierno, hay más mujeres asesinadas y violadas que nunca en España

Se ha creado la única Ley en la historia para beneficiar a miles de violadores

Ábalos, pagando putas con dinero público

Media coalición de su Gobierno, imputada por agresión sexual",6,1,0,240,280,0,0,0,abezeba_,baseline_feb,gobierno España,0.34,positive
1895586030159626482,Fri Feb 28 21:25:02 +0000 2025,"Vergonzoso es poco!!! En cualquier otro país, esto haría caer a un gobierno entero! No me quiero imaginar como estaría España si esto lo hubiera hecho la derecha!",0,0,0,14,162,0,0,0,johnywhite88,baseline_feb,gobierno España,-0.5216,negative
1895585948215529803,Fri Feb 28 21:24:42 +0000 2025,"@progrestonnn Lo que tiene que hacer España es: Sacar a esta loca y a los que le aplauden y apoyan,  sacar a toda esta manada de corruptos pervertidos de todas las instituciones de gobierno.",0,0,0,5,190,0,1,0,CCIVozprofetica,baseline_feb,gobierno España,0.0,neutral
1895585766719607025,Fri Feb 28 21:23:59 +0000 2025,"@andrei_kononov En España el gobierno puede imponerte prestaciones personales en caso de guerra, al igual que en Ucrania.",0,0,0,285,121,0,1,0,Iureetde,baseline_feb,gobierno España,0.0,neutral
1895585259263320525,Fri Feb 28 21:21:58 +0000 2025,@eldiarioes 🦁 España No él gobierno si la dictadura de Sánchez,0,0,0,2,62,0,1,0,Lanciaum1,baseline_feb,gobierno España,-0.296,negative
1895585243794718938,Fri Feb 28 21:21:55 +0000 2025,"@oscar_puente_ Quien se está llevando a la justicia por delante sois todos los del gobierno que ya deberíais haber dimitido hace tiempo todos en bloque
Vergüenza de políticos que sólo miran por sí mismos en lugar de pensar por el bien de España y los ciudadanos
DIMISIÓN EN BLOQUE DEL GOBIERNO",0,0,0,7,293,0,1,0,CisneLibertad,baseline_feb,gobierno España,0.0,neutral
1895585195996176796,Fri Feb 28 21:21:43 +0000 2025,"@EsperanzAguirre @TheObjective_es Esto llega a pasar a alguien del pp en el gobierno, y arde España por los 4 costados",1,0,0,20,118,0,2,0,propio_criterio,baseline_feb,gobierno España,0.0,neutral
1895585002525770167,Fri Feb 28 21:20:57 +0000 2025,"▓▓▓▓▓    (INTERNACIONAL)    ▓▓▓▓▓
SÁNCHEZ Y LOS ALIADOS EUROPEOS MUESTRAN SU APOYO A UCRANIA
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓

        El presidente del Gobierno español, Pedro Sánchez, y varios líderes europeos han reafirmado su apoyo a su homólogo https://t.co/zVhWlTlBLN",0,0,0,42,265,0,0,1,rtvetext,baseline_feb,gobierno España,0.0,neutral
1895584967092248929,Fri Feb 28 21:20:49 +0000 2025,"El problema no es lo que el Gobierno de España entiende por pseudomedios; sino el propio Gobierno de España y su tendencia a señalar públicamente, con desprecios incluidos, a jueces y periodistas incómodos.
Sánchez no sólo lo consiente, sino que puso a Óscar Puente ahí para esto. https://t.co/a16uOWDmja",0,0,0,301,304,0,0,1,JoaquinVLC_,baseline_feb,gobierno España,-0.5267,negative
1895584920149573730,Fri Feb 28 21:20:37 +0000 2025,"@davidsantosvlog Estás en España? Un país donde nada funciona, desde un mini mercado autónomo hasta lo más algo que sería el gobierno, ni la justicia se le puede decir justicia porque o son esclavisados o son comprados o vendidos, como quieras decirle. España tercermundista y colapsada",0,0,0,13,286,0,1,0,Geektabo,baseline_feb,gobierno España,0.0,neutral
1895584910452125909,Fri Feb 28 21:20:35 +0000 2025,"Ucrania, España está contigo - Presidente del Gobierno español, Pedro Sánchez.

Perdona, pero no con ese payaso presuntuoso, gilipollas https://t.co/YRPOT5UoC1",0,0,0,11,159,0,0,1,albatropsx,baseline_feb,gobierno España,-0.296,negative
