tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,period,query,sentiment,sentiment_label
1939741443125342231,Mon Jun 30 17:42:53 +0000 2025,"Agresiones e incendios dominan el día en España.

Trabajamos para crear un mundo más seguro con la colaboración de todos.

Las personas para cuidar a las personas. https://t.co/anM1wSMkDV",1,1,0,37,187,0,0,1,hoopleapp,wildfires_june,incendios España,0.0,neutral
1939735461666156829,Mon Jun 30 17:19:07 +0000 2025,"Ola de calor en Europa: alerta roja de Lisboa a París, incendios en Turquía y un impresionante récord en España https://t.co/e6iQjmUyr0 via @LANACION/",4,0,0,1198,150,0,1,1,bettapique,wildfires_june,incendios España,0.0,neutral
1939715792167215409,Mon Jun 30 16:00:57 +0000 2025,"El sur de Europa y Gran Bretaña se sofocan mientras las temperaturas se disparan

Una ola de calor azota gran parte de Europa, lo que ha llevado a las autoridades a emitir alertas sanitarias y de incendios forestales. Francia, Italia y Portugal llevan días con temperaturas muy https://t.co/yBtQXtXvCj",0,0,0,60,301,0,0,1,NWElSalvador,wildfires_june,incendios España,0.34,positive
1939704264290431165,Mon Jun 30 15:15:09 +0000 2025,"Enormes incendios azotan la zona de la ciudad de Esmirna, en el oeste de Turquía.

Según informes de medios turcos, alrededor de mil bomberos trabajan para controlar las llamas, mientras que miles de residentes, principalmente de zonas rurales, se han visto obligados a huir de https://t.co/3NApqZJWFH",24,15,1,1774,301,0,0,1,IsraelVive1948,wildfires_june,incendios España,0.0,neutral
1939702969106141275,Mon Jun 30 15:10:00 +0000 2025,"#30Jun #Europa 
Una ola de calor extremo azota Europa, con incendios en Turquía, alertas rojas en Portugal e Italia, y restricciones al trabajo al aire libre. Guterres alertó desde España que el calor extremo “es la nueva normalidad” por el cambio climático. - @AP https://t.co/vK9S88TAYu",0,0,1,880,288,2,1,1,ReporteYa,wildfires_june,incendios España,0.0,neutral
1939691288174932377,Mon Jun 30 14:23:35 +0000 2025,"🚨 UN INFIERNO

Autoridades de salud de toda Europa emitieron alertas sanitarias y de incendios por la ola de calor. Al mismo tiempo, desde las Naciones Unidas se afirmó que la crisis climática amenaza el derecho a la vida.

Los expertos afirman que la mayor parte de Europa se https://t.co/cb4708vG7D",7,2,0,1299,300,0,0,1,andresrepetto,wildfires_june,incendios España,-0.6249,negative
1939687994597794108,Mon Jun 30 14:10:30 +0000 2025,"🔥 Una ola de calor extrema azota el sur de Europa, con temperaturas que superan los 40 ºC en España, Italia, Francia y Portugal. Los incendios y la alerta por especies venenosas complican la situación.

Leé más ⬇️ https://t.co/qVOF7Pnxpo",0,0,0,224,237,0,0,1,NAagencia,wildfires_june,incendios España,-0.34,negative
1939687704800960736,Mon Jun 30 14:09:21 +0000 2025,"La primera #OladeCalor del verano ha disparado el riesgo de #Incendios  forestales en casi toda España, coincidiendo con temperaturas que alcanzarán hasta 42 grados en amplias zonas del país, según la @AEMET_Esp.

@proteccioncivil 

https://t.co/UmMNJiB8IE",0,0,0,42,256,2,2,1,EFEcomunica,wildfires_june,incendios España,0.34,positive
1939685384805306454,Mon Jun 30 14:00:08 +0000 2025,"El Cono de los Futuros y su relación con el Mando de Bomberos y la Toma de Decisiones.

¿Qué representa este cono?

Este cono muestra la amplitud de futuros que pueden derivarse del presente, ordenados según su grado de:

1️⃣ Probabilidad (desde lo más probable hasta lo absurdo). https://t.co/1dMKEXxZ9I",2,0,0,250,304,0,0,1,MarinoPatxi,wildfires_june,incendios España,0.0,neutral
1939684226254647544,Mon Jun 30 13:55:31 +0000 2025,"Una intensa ola de calor azota a varios países del sur de Europa, con temperaturas que han superado los 40°C en regiones de Italia 🇮🇹 Grecia 🇬🇷 Portugal 🇵🇹 y España 🇪🇸 En este último, la provincia de Huelva registró un alarmante pico de 46°C, la cifra más alta jamás alcanzada en https://t.co/ToL0Lsv0xZ",0,2,1,553,303,0,0,1,TVVnoticias,wildfires_june,incendios España,0.0,neutral
